Title,Composer,Key,Rhythm,Time Signature,Section,Measure,Chord Index,Chord,Year,Roman Numeral
"Second Time Around, The",Jimmy Van-Heusen,,Medium Swing,4/4,A,20,30,(Bb7),1956,
"Second Time Around, The",Jimmy Van-Heusen,,Medium Swing,4/4,A,21,31,A7,1956,
"Second Time Around, The",Jimmy Van-Heusen,,Medium Swing,4/4,A,22,32,D7sus,1956,
"Second Time Around, The",Jimmy Van-Heusen,,Medium Swing,4/4,A,22,33,D7,1956,
"Second Time Around, The",Jimmy Van-Heusen,,Medium Swing,4/4,A,23,34,G7sus,1956,
"Second Time Around, The",Jimmy Van-Heusen,,Medium Swing,4/4,A,23,35,G7b9sus,1956,
"Second Time Around, The",Jimmy Van-Heusen,,Medium Swing,4/4,A,24,36,C6,1956,
"Second Time Around, The",Jimmy Van-Heusen,,Medium Swing,4/4,A,25,37,Dm7,1956,
"Second Time Around, The",Jimmy Van-Heusen,,Medium Swing,4/4,A,25,38,G7,1956,
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,0,0,Ebmaj7,1953,
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,0,1,Bb7sus,1953,
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,1,2,Ebmaj7,1953,
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,1,3,Bb7sus,1953,
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,2,4,Eb7,1953,#Ib753
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,2,5,Ab7,1953,#IVb753
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,2,6,Gm7,1953,iii7
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,2,7,C7,1953,VI75#3
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,3,8,Fm7,1953,ii7
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,3,9,Bb7,1953,#V7
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,4,10,Fm7,1953,ii7
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,4,11,Bb7,1953,#V7
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,5,12,Fm7,1953,ii7
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,5,13,Bb7,1953,#V7
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,6,14,Fm7,1953,ii7
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,6,15,Bb7,1953,#V7
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,7,16,Eb6,1953,#Ib653
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,7,17,Bb7,1953,#V7
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,8,18,Eb6,1953,#Ib653
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,8,19,,1953,
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,8,20,Dm7b5,1953,viiø7
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,8,21,G7,1953,III75#3
Secret Love,Sammy Fain,Eb,Ballad,4/4,B,0,22,Cm7,1953,vi7
Secret Love,Sammy Fain,Eb,Ballad,4/4,B,0,23,F7,1953,II75#3
Secret Love,Sammy Fain,Eb,Ballad,4/4,B,1,24,Bbmaj7,1953,
Secret Love,Sammy Fain,Eb,Ballad,4/4,B,2,25,Bbm7,1953,
Secret Love,Sammy Fain,Eb,Ballad,4/4,B,2,26,Eb7,1953,#Ib753
Secret Love,Sammy Fain,Eb,Ballad,4/4,B,3,27,Abmaj7,1953,
Secret Love,Sammy Fain,Eb,Ballad,4/4,B,3,28,Db7,1953,VII7#5#3
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,0,29,Ebmaj7,1953,
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,0,30,Bb7sus,1953,
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,1,31,Gm7b5,1953,iiiø7b53
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,1,32,C7b9,1953,VI75#3b2
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,2,33,Fm7,1953,ii7
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,2,34,Bb7,1953,#V7
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,3,35,Eb6,1953,#Ib653
Secret Love,Sammy Fain,Eb,Ballad,4/4,A,3,36,Bb7,1953,#V7
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,0,0,Bbm6,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,1,1,Cm7b5,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,1,2,F7b9,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,2,3,Bbm6,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,3,4,Cm7b5,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,3,5,F7b9,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,4,6,Bbm6,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,5,7,Cm7b5,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,5,8,F7b9,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,6,9,Bbm6,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,7,10,Cm7b5,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,7,11,F7b9,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,,0,12,Bbm6,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,,1,13,Bbm6,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,B,0,14,Fm7b5,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,B,1,15,Bb7b9,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,B,2,16,Ebm7,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,B,3,17,Ebm7,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,B,4,18,Em7b5,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,B,5,19,Ab7b9,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,B,6,20,Dbmaj7,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,B,7,21,Cm7b5,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,B,7,22,F7b9,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,0,23,Bbm6,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,1,24,Cm7b5,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,1,25,F7b9,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,2,26,Bbm6,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,3,27,Cm7b5,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,3,28,F7b9,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,4,29,Bbm6,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,5,30,Cm7b5,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,5,31,F7b9,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,6,32,Bbm6,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,7,33,Cm7b5,1955,
Segment,Charlie Parker,Bbmin,Up Tempo Swing,4/4,A,7,34,F7b9,1955,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,0,0,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,1,1,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,2,2,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,2,3,(A7),1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,3,4,D7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,3,5,G7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,4,6,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,4,7,C7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,5,8,F7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,5,9,F#07(Bb7),1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,6,10,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,6,11,A7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,7,12,D7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,7,13,G7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,7,14,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,7,15,,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,B,0,16,F6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,B,1,17,F6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,B,2,18,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,B,3,19,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,B,4,20,D7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,B,5,21,D7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,B,6,22,G7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,B,7,23,G7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,0,24,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,1,25,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,2,26,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,2,27,(A7),1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,3,28,D7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,3,29,G7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,4,30,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,4,31,C7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,5,32,F7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,5,33,F#07(Bb7),1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,6,34,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,6,35,A7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,7,36,D7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,7,37,G7,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,7,38,C6,1946,
Sentimental Journey,Brown-Green-Homer,,Medium Swing,4/4,A,7,39,,1946,
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,0,0,Ebmaj7,1931,
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,1,1,Bbm7,1931,
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,1,2,Eb7,1931,#Ib753
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,2,3,Abmaj7,1931,
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,3,4,Abmaj7,1931,
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,4,5,Db7,1931,VII7#5#3
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,5,6,Fm7,1931,ii7
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,5,7,Bb7,1931,#V7
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,6,8,Eb6,1931,#Ib653
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,6,9,C7,1931,VI75#3
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,7,10,Fm7,1931,ii7
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,7,11,Bb7,1931,#V7
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,8,12,Eb6,1931,#Ib653
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,9,13,Eb6,1931,#Ib653
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,B,0,14,Bbm7,1931,
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,B,0,15,Eb7,1931,#Ib753
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,B,1,16,Bbm7,1931,
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,B,1,17,Eb7,1931,#Ib753
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,B,2,18,Abmaj7,1931,
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,B,3,19,Abmaj7,1931,
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,B,4,20,Cm7,1931,vi7
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,B,4,21,F7,1931,II75#3
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,B,5,22,Cm7,1931,vi7
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,B,5,23,F7,1931,II75#3
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,B,6,24,Fm7,1931,ii7
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,B,7,25,Bb7,1931,#V7
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,0,26,Ebmaj7,1931,
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,1,27,Bbm7,1931,
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,1,28,Eb7,1931,#Ib753
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,2,29,Abmaj7,1931,
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,3,30,Abmaj7,1931,
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,4,31,Db7,1931,VII7#5#3
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,5,32,Fm7,1931,ii7
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,5,33,Bb7,1931,#V7
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,6,34,Eb6,1931,#Ib653
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,6,35,C7,1931,VI75#3
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,7,36,Fm7,1931,ii7
September In The Rain,Harry Warren,Eb,Medium Swing,4/4,A,7,37,Bb7,1931,#V7
September Song,Kurt Weill,,Ballad,4/4,A,0,0,F7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,1,1,Fm7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,1,2,Bb7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,2,3,Cmaj7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,2,4,Dm7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,3,5,Em7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,3,6,Am7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,4,7,D7sus,1938,
September Song,Kurt Weill,,Ballad,4/4,A,4,8,D7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,5,9,G7sus,1938,
September Song,Kurt Weill,,Ballad,4/4,A,5,10,G7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,6,11,Cmaj7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,6,12,G7sus,1938,
September Song,Kurt Weill,,Ballad,4/4,A,7,13,Cmaj7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,8,14,Cmaj7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,9,15,C7,1938,
September Song,Kurt Weill,,Ballad,4/4,B,0,16,Fm6,1938,
September Song,Kurt Weill,,Ballad,4/4,B,1,17,Fm6,1938,
September Song,Kurt Weill,,Ballad,4/4,B,2,18,F#07,1938,
September Song,Kurt Weill,,Ballad,4/4,B,3,19,F#07,1938,
September Song,Kurt Weill,,Ballad,4/4,B,4,20,Fm6,1938,
September Song,Kurt Weill,,Ballad,4/4,B,5,21,Fm6,1938,
September Song,Kurt Weill,,Ballad,4/4,B,6,22,F#07,1938,
September Song,Kurt Weill,,Ballad,4/4,B,7,23,G7sus,1938,
September Song,Kurt Weill,,Ballad,4/4,A,0,24,F7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,1,25,Fm7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,1,26,Bb7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,2,27,Cmaj7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,2,28,Dm7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,3,29,Em7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,3,30,Am7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,4,31,D7sus,1938,
September Song,Kurt Weill,,Ballad,4/4,A,4,32,D7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,5,33,G7sus,1938,
September Song,Kurt Weill,,Ballad,4/4,A,5,34,G7,1938,
September Song,Kurt Weill,,Ballad,4/4,A,6,35,C6,1938,
September Song,Kurt Weill,,Ballad,4/4,A,7,36,C6,1938,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,A,0,0,Fm7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,A,1,1,Gm7b5,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,A,1,2,C7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,A,2,3,Fm7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,A,3,4,Gm7b5,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,A,3,5,C7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,A,4,6,Fm7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,A,5,7,Gm7b5,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,A,5,8,C7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,A,6,9,Fm7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,A,7,10,F7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,0,11,Bbm7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,0,12,Eb7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,1,13,Abmaj7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,1,14,Dbmaj7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,2,15,Gm7b5,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,2,16,C7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,3,17,Fm7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,3,18,F7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,4,19,Bbm7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,4,20,Eb7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,5,21,Abmaj7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,5,22,Dbmaj7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,6,23,Gm7b5,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,6,24,C7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,7,25,Fm7,1967,
Serenade To A Cuckoo,Roland Kirk,Fmin,Medium Swing,4/4,B,7,26,F7,1967,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,A,0,0,Ebm7,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,A,1,1,E7#9,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,A,2,2,Ebm7,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,A,3,3,E7#9,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,A,4,4,Ebm7,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,A,5,5,E7#9,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,A,6,6,Ebm7,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,A,7,7,E7#9,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,A,7,8,Ebm7,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,B,0,9,Ab13,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,B,1,10,A13,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,B,2,11,Ab13,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,B,3,12,Bb7b13,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,B,4,13,Ebm7,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,B,5,14,E7#9,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,B,6,15,Ebm7,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,B,7,16,E7#9,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,B,7,17,Ebm7,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,C,0,18,B13,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,C,1,19,C13,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,C,1,20,B13,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,C,2,21,Bb7b13,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,C,3,22,B13,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,C,3,23,Bb7b13,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,C,4,24,Ebm7,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,C,5,25,E7#9,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,C,6,26,Ebm7,1968,
Serenade To A Soul Sister,Horace Silver,Ebmin,Waltz,3/4,C,7,27,E7#9,1968,
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,0,0,Ebmaj7,1959,
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,1,1,Ab7#11,1959,#IVb7543
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,2,2,Db7,1959,VII7#5#3
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,3,3,Eb7,1959,#Ib753
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,4,4,Ab7,1959,#IVb753
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,5,5,D7b5,1959,VIIø75#3
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,6,6,Ebmaj7,1959,
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,7,7,Dbm7,1959,
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,7,8,Gb7,1959,III75#3
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,8,9,Fm7b5,1959,iiø7b53
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,9,10,Bb7b5,1959,#Vø7b53
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,9,11,,1959,
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,9,12,Bm7,1959,#v75b3
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,9,13,E7,1959,#Ib753
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,10,14,Ab7#11,1959,#IVb7543
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,11,15,Ab7#11,1959,#IVb7543
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,0,16,Ab7#11,1959,#IVb7543
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,0,17,Gbmaj7,1959,
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,1,18,F7#9,1959,II75#3#2
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,1,19,A9,1959,#IVb7532
Serene,Eric Dolphy,Eb,Slow Swing,4/4,,2,20,A9,1959,#IVb7532
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,0,0,Dm7b5,1960,viiø7
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,1,1,G7b13,1960,III765#3
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,2,2,Abmaj7#11,1960,
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,2,3,Gbmaj7#11,1960,
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,3,4,Em7,1960,#i7
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,3,5,A7,1960,#IVb753
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,4,6,Fm7,1960,ii7
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,4,7,Bb7,1960,#V7
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,5,8,Ebmaj7,1960,
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,5,9,,1960,
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,5,10,Dm7b5,1960,viiø7
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,5,11,G7,1960,III75#3
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,6,12,Cm7,1960,vi7
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,6,13,Cm7/Bb,1960,
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,7,14,Abm7,1960,
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,7,15,Db7,1960,VII7#5#3
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,8,16,G7,1960,III75#3
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,8,17,Gb7,1960,III75#3
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,9,18,F7,1960,II75#3
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,10,19,Emaj7#11,1960,#I75#43
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,11,20,Fm7,1960,ii7
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,11,21,Bb7#5,1960,#V+7#53
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,12,22,Ebmaj7,1960,
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,13,23,Dm7b5,1960,viiø7
Serenity,Joe Henderson,Eb,Medium Swing,4/4,,13,24,G7b13,1960,III765#3
Serpent's Tooth,Miles Davis,Bb,Medium Up Swing,4/4,A,0,0,Bbmaj7,1952,
Serpent's Tooth,Miles Davis,Bb,Medium Up Swing,4/4,A,0,1,B07,1952,#i7
Serpent's Tooth,Miles Davis,Bb,Medium Up Swing,4/4,A,1,2,Cm7,1952,ii7
Serpent's Tooth,Miles Davis,Bb,Medium Up Swing,4/4,A,1,3,C#07,1952,#ii#7
